0 "audio" 11.400000 0.000000 1.
0 "audio" 15.000000 0.000000 1.
0 "audio" 20.700000 0.000000 1.
0 "audio" 23.700000 0.000000 1.
0 "audio" 29.700000 0.000000 1.
0 "audio" 35.400000 0.000000 1.
0 "audio" 44.700000 0.000000 1.
0 "audio" 48.000000 0.000000 1.
0 "audio" 62.400000 0.000000 1.
0 "audio" 83.400000 0.000000 1.
0 "audio" 87.000000 0.000000 1.
0 "audio" 89.700000 0.000000 1.
0 "audio" 108.000000 0.000000 1.
0 "audio" 119.400000 0.000000 1.
0 "audio" 135.000000 0.000000 1.
0 "audio" 137.700000 0.000000 1.
0 "audio" 143.400000 0.000000 1.
0 "audio" 146.700000 0.000000 1.
0 "audio" 162.000000 0.000000 1.
0 "audio" 170.400000 0.000000 1.
0 "audio" 173.700000 0.000000 1.
0 "audio" 191.700000 0.000000 1.
0 "audio" 230.000000 0.000000 1.
0 "audio" 236.700000 0.000000 1.
0 "audio" 251.700000 0.000000 1.
0 "audio" 254.700000 0.000000 1.
0 "audio" 257.400000 0.000000 1.
0 "audio" 284.400000 0.000000 1.
0 "audio" 293.400000 0.000000 1.
0 "audio" 296.700000 0.000000 1.
0 "video" 0.000000 0.000000 1.
0 "video" 2.400000 0.000000 1.
0 "video" 18.000000 0.000000 1.
0 "video" 26.700000 0.000000 1.
0 "video" 39.000000 0.000000 1.
0 "video" 41.700000 0.000000 1.
0 "video" 56.400000 0.000000 1.
0 "video" 69.000000 0.000000 1.
0 "video" 71.400000 0.000000 1.
0 "video" 75.000000 0.000000 1.
0 "video" 116.700000 0.000000 1.
0 "video" 125.400000 0.000000 1.
0 "video" 131.400000 0.000000 1.
0 "video" 153.000000 0.000000 1.
0 "video" 159.000000 0.000000 1.
0 "video" 164.400000 0.000000 1.
0 "video" 167.700000 0.000000 1.
0 "video" 195.000000 0.000000 1.
0 "video" 198.000000 0.000000 1.
0 "video" 201.000000 0.000000 1.
0 "video" 212.700000 0.000000 1.
0 "video" 215.700000 0.000000 1.
0 "video" 221.400000 0.000000 1.
0 "video" 227.700000 0.000000 1.
0 "video" 234.000000 0.000000 1.
0 "video" 246.000000 0.000000 1.
0 "video" 260.400000 0.000000 1.
0 "video" 275.400000 0.000000 1.
0 "video" 288.000000 0.000000 1.
0 "video" 291.000000 0.000000 1.
0 "damier" 8.700000 0.000000 1.
0 "damier" 33.000000 0.000000 1.
0 "damier" 59.700000 0.000000 1.
0 "damier" 96.000000 0.000000 1.
0 "damier" 122.700000 0.000000 1.
0 "damier" 140.400000 0.000000 1.
0 "damier" 149.400000 0.000000 1.
0 "damier" 156.000000 0.000000 1.
0 "damier" 176.700000 0.000000 1.
0 "damier" 188.400000 0.000000 1.
0 "damier" 203.700000 0.000000 1.
0 "damier" 207.000000 0.000000 1.
0 "damier" 210.000000 0.000000 1.
0 "damier" 218.700000 0.000000 1.
0 "damier" 224.700000 0.000000 1.
0 "damier" 248.400000 0.000000 1.
0 "damier" 264.000000 0.000000 1.
0 "damier" 266.700000 0.000000 1.
0 "damier" 269.700000 0.000000 1.
0 "damier" 278.400000 0.000000 1.
